group;name;protein;fat;carb;calorie
Üzletben kapható termékek;Koestlin reggeliző gabonakeksz szilvával 4 x 40 g;8,0;15;72;458;1926
Üzletben kapható termékek;Kofa Premium csípős pepperóni paprika savanyúság 350 g;1;0,1;4,5;22;29
Üzletben kapható termékek;Kofa Premium darabolt ananász, cukrozott lében 565 g;0;0;17;70;293
Üzletben kapható termékek;Kofa Premium édes-savanyú pikáns ecetes gyöngyhagyma 320 g;1,0;0,5;11;52;221
Üzletben kapható termékek;Kofa Premium hámozott, felezett, magozott őszibarack cukrozott lében 700 g;0,3;0;16,1;65,6;274,5
Üzletben kapható termékek;Kofa Premium sűrített paradicsom 400 g;3,17;0,63;9,5;61;257
Üzletben kapható termékek;Kofa Premium szeletelt ananász cukrozott lében 565 g;0;0;16;64;267,78
Üzletben kapható termékek;Kókuszolaj 1 l;0;100;0;900;3700
Üzletben kapható termékek;Korona termesztett csiperke szeletek 190 g;2,3;0,1;2,4;22;92
Üzletben kapható termékek;Korona termesztett csiperke szeletek 330 g;2,3;0,1;2,4;22;92
Üzletben kapható termékek;Korona termesztett csiperke szeletek 520 g;2,3;0,1;2,4;22;92
Üzletben kapható termékek;Koronás Cukor aranybarna cukor 500 g;0;0;99;396;1683
Üzletben kapható termékek;Koronás Cukor kockacukor 500 g;0;0;100;400;1700
Üzletben kapható termékek;Koronás Cukor kristálycukor 1000 g;0;0;100;400;1700
Üzletben kapható termékek;Koronás Cukor porcukor 500 g;0;0;100;400;1700
Üzletben kapható termékek;Koronás Cukor Prémium finomszemcséjű kristálycukor 1 kg;0;0;100;400;1700
Üzletben kapható termékek;Kosher akácméz 500 g;0,3;0,0;82,4;300;1270
Üzletben kapható termékek;Kosher virágméz 500 g;0,3;0,0;82,4;300;1270
Üzletben kapható termékek;Kotányi 2 in 1 gyros  and  fokhagymás-joghurtos szósszal fűszerkeverék 37 g;7,4;2,1;59;231;971
Üzletben kapható termékek;Kotányi 2 in 1 szaftos sültcsirke fűszersó + XL sütőzacskó 25 g;2,6;1,6;23;123;517
Üzletben kapható termékek;Kotányi Cézár salátaöntet fűszerkeverék 13 g;3,7;2,7;69;327;1373
Üzletben kapható termékek;Kotányi chili jalapeno darabkák 8 g;12,0;17,0;32,0;379;1586
Üzletben kapható termékek;Kotányi egész zöldbors 12 g;12,1;2,5;75,1;381;1593
Üzletben kapható termékek;Kotányi Ezersziget salátaöntet fűszerkeverék joghurttal 13 g;3,8;3,2;69;322;1393
Üzletben kapható termékek;Kotányi fasírt fűszerkeverék 25 g;12,1;5,4;30,6;246;1032
Üzletben kapható termékek;Kotányi flekken fűszersó 35 g;6,6;5,4;24,4;183;765
Üzletben kapható termékek;Kotányi fokhagymás pecsenye fűszerkeverék 25 g;10,1;0,4;39,0;213;891
Üzletben kapható termékek;Kotányi fokhagymás salátaöntet fűszerkeverék 13 g;2,3;1,4;74;325;1366
Üzletben kapható termékek;Kotányi fokhagymás sültcsirke fűszerkeverék 30 g;3,4;2,1;12,2;94;392
Üzletben kapható termékek;Kotányi fokhagymasó fűszersó 35 g;4,4;0,1;27,9;137;572
Üzletben kapható termékek;Kotányi forralt bor fűszerkeverék 35 g;0,1;0,1;96,9;395;1655
Üzletben kapható termékek;Kotányi görög sültek gyros fűszerkeverék 35 g;10,1;3,5;37,1;224;938
Üzletben kapható termékek;Kotányi grill barbecue fűszersó 30 g;23,6;5,2;7,9;198;829
Üzletben kapható termékek;Kotányi grill fokhagymás fűszersó 30 g;5,2;0,1;21,8;115;482
Üzletben kapható termékek;Kotányi grill fűszersó 81 g;6,6;4,2;18;148;621
Üzletben kapható termékek;Kotányi grill klasszikus fűszerkeverék 40 g;6,6;4,2;17,9;149;624
Üzletben kapható termékek;Kotányi grill mexikó fűszerkeverék 30 g;9,4;7,0;18,3;191;801
Üzletben kapható termékek;Kotányi grill szárnyas fűszerkeverék 30 g;5,9;3,7;26;185;779
Üzletben kapható termékek;Kotányi Grill Zöldség fűszerkeverék 30 g;3,3;3,0;39;208;875
Üzletben kapható termékek;Kotányi halak fűszerkeverék 26 g;18,7;7,9;21,3;247;1034
Üzletben kapható termékek;Kotányi húspuhító keverék 35 g;0,9;0;4,3;26;111
Üzletben kapható termékek;Kotányi kapros salátaöntet fűszerkeverék 13 g;3,0;1,3;62;282;1185
Üzletben kapható termékek;Kotányi Könnyű Konyha citromos-friss halak fűszerkeverék 25 g;3,9;1,6;42,8;217;910
Üzletben kapható termékek;Kotányi Könnyű Konyha illatos-gyümölcsös zöldség fűszerkeverék 25 g;5,1;2,3;49,6;257;1074
Üzletben kapható termékek;Kotányi Könnyű Konyha virágos-fűszeres parázsburgonya fűszerkeverék 25 g;4,6;1,8;35;197;827
Üzletben kapható termékek;Kotányi magyaros sültek fűszersó 40 g;5,2;3,6;18;142;598
Üzletben kapható termékek;Kotányi Malom chili tengeri sóval 35 g;7,8;5,7;4,7;143;590
Üzletben kapható termékek;Kotányi Malom csokoládés drazsírozott cukordara 62 g;1,7;6,6;89;427;1804
Üzletben kapható termékek;Kotányi Malom fahéjas-cukros keverék 37 g;0,3;0;96;384;1610
Üzletben kapható termékek;Kotányi Malom görög fűszersó tengeri sóval 40 g;5,1;1,1;21;133;561
Üzletben kapható termékek;Kotányi Malom karamellás-vaníliás cukorkeverék aromával 53 g;0;0;99;395;1679
Üzletben kapható termékek;Kotányi Malom steakbors fűszerkeverék 45 g;6,9;3,9;29;203;851
Üzletben kapható termékek;Kotányi Malom sült krumpli fűszerkeverék 52 g;8,8;1,9;32;202;846
Üzletben kapható termékek;Kotányi Mesterkonyhák chilis bab chili con carne fűszerkeverék 25 g;10,2;14,7;31,8;341;1426
Üzletben kapható termékek;Kotányi Mesterkonyhák Kentucky csirkeszárnyak fűszerkeverék 45 g;5,7;3,3;57,2;298;1247
Üzletben kapható termékek;Kotányi Mesterkonyhák pizza fűszerkeverék 18 g;12,2;7,9;51,3;330;1381
Üzletben kapható termékek;Kotányi Mesterpác fokhagymás pác fűszerkeverék 30 g;15;1,7;63;350;1469
Üzletben kapható termékek;Kotányi mézes-mustáros csirke fűszerkeverék 30 g;7,0;6,4;41;261;1094
Üzletben kapható termékek;Kotányi morzsolt borsikafű 16 g;6,7;5,9;53,5;329;1376
Üzletben kapható termékek;Kotányi morzsolt lestyán 10 g;24,5;5,6;35,0;336;1408
Üzletben kapható termékek;Kotányi morzsolt tárkony 7 g;22,8;7,2;42,8;347;1452
Üzletben kapható termékek;Kotányi mustáros pác fűszerkeverék 30 g;20,3;19,0;38,7;429;1795
Üzletben kapható termékek;Kotányi olaszos salátaöntet fűszerkeverék 13 g;1,7;1,8;65;290;1219
Üzletben kapható termékek;Kotányi őrölt fahéj 25 g;3,9;3,2;56,0;321;1343
Üzletben kapható termékek;Kotányi őrölt gyömbér 22 g;7,4;3,3;60,0;316;1322
Üzletben kapható termékek;Kotányi őrölt kömény 28 g;19,8;14,6;37,3;387;1622
Üzletben kapható termékek;Kotányi őrölt rozmaring 18 g;4,9;15,2;46,4;378;1584
Üzletben kapható termékek;Kotányi őrölt szegfűszeg 20 g;6,0;20,1;52,0;433;1814
Üzletben kapható termékek;Kotányi pulykasült fűszersó 38 g;4,5;2,5;17;125;525
Üzletben kapható termékek;Kotányi puncs instant fűszeres ízesítő gyümölcsporral 30 g;0,4;0,1;95;383;1629
Üzletben kapható termékek;Kotányi Secrets of China Shanghai wok fűszerkeverék 20 g;12;9,1;35;292;1224
Üzletben kapható termékek;Kotányi Secrets of India Bombay masala fűszerkeverék 20 g;8,7;5,4;32;235;988
Üzletben kapható termékek;Kotányi Secrets of Italy fokhagymás-chilis pesto fűszerkeverék 20 g;12;0,8;45;261;1103
Üzletben kapható termékek;Kotányi Secrets of Italy gombás pesto fűszerkeverék 20 g;18;3,3;24;230;964
Üzletben kapható termékek;Kotányi Secrets of Italy paradicsomos-bazsalikomos pesto fűszerkeverék 20 g;9,7;1,6;33;215;905
Üzletben kapható termékek;Kotányi Secrets of Mexico taco fűszerkeverék 20 g;10;12;22;269;1130
Üzletben kapható termékek;Kotányi Secrets of Thailand Bangkok curry fűszerkeverék 20 g;12;3,3;37;258;1083
Üzletben kapható termékek;Kotányi sertéssült fűszersó 30 g;24,6;1,8;10,2;163;682
Üzletben kapható termékek;Kotányi sertéssült fűszersó 90 g;5,8;2,8;19,0;137;574
Üzletben kapható termékek;Kotányi sült oldalas fűszerkeverék 40 g;5,1;2,7;46;240;1013
Üzletben kapható termékek;Kotányi sültcsirke fűszersó 110 g;2,8;1,9;14;92;386
Üzletben kapható termékek;Kotányi sültcsirke fűszersó 40 g;2,8;1,9;14;92;386
Üzletben kapható termékek;Kotányi sültcsirke fűszersó 90 g;2,8;1,9;14,0;92;386
Üzletben kapható termékek;Kotányi szárított paradicsomos-chilis fűszerkeverék 20 g;12;3,7;37;257;1082
Üzletben kapható termékek;Kotányi szárított paradicsomos-fokhagymás fűszerkeverék 20 g;13;2,4;39;256;1077
Üzletben kapható termékek;Kotányi szárított paradicsomos-olívás fűszerkeverék 20 g;11;6,6;35;269;1130
Üzletben kapható termékek;Kotányi szeletelt medvehagyma 6 g;33,0;4,0;12,0;216;913
Üzletben kapható termékek;Kotányi szeletelt metélőhagyma 6 g;25,0;4,2;10,6;271;1133
Üzletben kapható termékek;Kotányi szeletelt petrezselyem 7 g;22,7;21;35,9;306;1279
Üzletben kapható termékek;Kotányi szeletelt zsálya 8 g;10,6;12,7;42,7;367;1537
Üzletben kapható termékek;Kotányi színes szórócukor 30 g;0,0;5,2;94;421;1781
Üzletben kapható termékek;Kotányi tavaszi sültcsirke fűszersó 30 g;4,8;2,2;30,6;177;740
Üzletben kapható termékek;Kotányi Tsatsiki salátaöntet fűszerkeverék joghurttal 13 g;4,9;0,3;74;329;1383
Üzletben kapható termékek;Kotányi vadak fűszerkeverék 20 g;23,4;9,3;39,3;367;1536
Üzletben kapható termékek;Kotányi vanillincukor 70 g;0;0;98;398;1670
Üzletben kapható termékek;Kotányi wieliczkai jódozott vákuum só 1 kg;0;0;0;0;0
Üzletben kapható termékek;Kölln finomszemű, teljes kiőrlésű zabpehely 500 g;14;6,7;56;361;1520
Üzletben kapható termékek;Kölln nagyszemű teljes kiőrlésű zabpehely 500 g;14;6,7;56;361;1520
Üzletben kapható termékek;Kraft paradicsom ketchup 465 g;1,1;0,1;24;103;438
Üzletben kapható termékek;Kraft paradicsom ketchup 970 g;1,1;0,1;24;103;438
Üzletben kapható termékek;Krisprolls Fiber ropogós kenyérkék 225 g;13;8,0;61;390;1650
Üzletben kapható termékek;Krisprolls ropogós kenyérkék teljes kiőrlésű búzából 225 g;12;6,5;65;390;1650
Üzletben kapható termékek;Kristálycukor és stevia tartalmú asztali édesítőszer 500 g;0;0;99,7;390;1632
Üzletben kapható termékek;Kubu 8gabona keksz tejcsokoládéval 100 g;8,4;21;60;473;1981
Üzletben kapható termékek;Kubu almás-fahéjas piskóta 21 g;6,5;5,7;71;370;1564
Üzletben kapható termékek;Kubu omlós keksz vajjal 100 g;9,0;13;73;450;1893
Üzletben kapható termékek;Kubu piskóta meggyes-almás töltelékkel 21 g;4,3;5,6;66;343;1450
Üzletben kapható termékek;Kupiec gluténmentes puffasztott rizskeksz belga fekete csokoládéval 90 g;5,5;20,7;62,6;471;1970
Üzletben kapható termékek;Kupiec gluténmentes puffasztott rizskeksz belga tejcsokoládéval 90 g;6,3;19,0;65;463;1941
Üzletben kapható termékek;Kupiec gluténmentes puffasztott rizskeksz tengeri sóval 120 g;12,0;3,3;78;377;1595
Üzletben kapható termékek;Kupiec gluténmentes puffasztott rizskeksz tökmaggal 90 g;9,0;5,0;70,0;378;1596
Üzletben kapható termékek;Kupiec Mini Bites kakaós gabona snack 50 g;9,3;18,3;60,1;458;1919
Üzletben kapható termékek;Kupiec Mini Bites kókuszos gabona snack 50 g;8,8;23;58;492;2059
Üzletben kapható termékek;Kupiec Mini Bites málnás-vörösáfonyás gabona snack 50 g;10,8;23;58;492;2059
Üzletben kapható termékek;Kupiec Original gluténmentes natúr puffasztott rizskeksz 120 g;8,5;3,3;82;374;1580
Üzletben kapható termékek;Kupiec Slim gluténmentes puffasztott rizskeksz chia maggal 90 g;9,3;4,9;71,8;386;1630
Üzletben kapható termékek;Kupiec Slim gluténmentes puffasztott rizskeksz magvakkal 90 g;8,0;4,4;81;379;1603
Üzletben kapható termékek;Kupiec Slim gluténmentes puffasztott rizskeksz napraforgóval 84 g;9,1;4,4;80;382;1614
Üzletben kapható termékek;Kupiec Slim gluténmentes puffasztott rizskeksz szezámmal 90 g;8,5;6,4;79;389;1642
Üzletben kapható termékek;Kupiec Slim Original gluténmentes natúr puffasztott rizskeksz 90 g;8,5;3,3;82;374;1580
Üzletben kapható termékek;Kühne baby chili 330 g;1,1;0,2;1,5;27;107
Üzletben kapható termékek;Kühne bajor édes mustár 260 g;6,7;6,0;32;221;929
Üzletben kapható termékek;Kühne dijoni mustár 260 g;7,2;12;3,2;156;646
Üzletben kapható termékek;Kühne enyhén csípős mustár 255 g;5,3;5,9;4,2;104;434
Üzletben kapható termékek;Kühne enyhén csípős mustár 255 g;5,3;5,9;4,2;104;434
Üzletben kapható termékek;Kühne fűszeres mustár 255 g;5,8;5,2;4,0;99;415
Üzletben kapható termékek;Kühne jalapeno 330 g;1,1;0,2;1,5;26;107
Üzletben kapható termékek;Kühne krémes, enyhén csípős mustár 255 g;5,6;5,1;9,6;119;498
Üzletben kapható termékek;La Molisana 20 Penne Rigate durumbúzából készült tészta 500 g;14,0;1,0;70,0;351;1489
Üzletben kapható termékek;La Molisana Maccheroni N°37 durum búzadarából készült tészta 500 g;14;1;70;1489;351
Üzletben kapható termékek;La Molisana Spaghetti N°15 durumbúzából készült tészta 500 g;14;1,0;70;351;1489
Üzletben kapható termékek;Lay's kemencében sütött joghurtos-zöldfűszeres ízű burgonyasnack 65 g;5,5;14;71;442;1859
Üzletben kapható termékek;Lay's kemencében sütött sózott burgonyasnack 65 g;5,0;14;71;443;1861
Üzletben kapható termékek;Lay's Maxx burgonyachips bacon jellegű ízesítéssel 65 g;6,2;31;53;526;2196
Üzletben kapható termékek;Lay's Maxx orientál salsa ízű burgonyachips 65 g;6,2;31;52;523;2180
Üzletben kapható termékek;Lay's Maxx sajtos-újhagymás ízű burgonyachips 65 g;6,1;31;53;526;2193
Üzletben kapható termékek;Lay's paprikás ízű burgonyachips 240 g;6,2;30;52;517;2155
Üzletben kapható termékek;Lay's pikáns paprikás ízű burgonyachips 100 g;6,2;31;53;526;2196
Üzletben kapható termékek;Lay's pikáns paprikás ízű burgonyachips 140 g;6,2;31;53;526;2196
Üzletben kapható termékek;Lay's pikáns paprikás ízű burgonyachips 70 g;6,2;30;53;518;2161
Üzletben kapható termékek;Lay's sajtos ízű burgonyachips 140 g;6,2;31;53;527;2198
Üzletben kapható termékek;Lay's sajtos ízű burgonyachips 70 g;6,2;31;53;524;2188
Üzletben kapható termékek;Lay's sózott burgonyachips 100 g;5,9;33;52;536;2235
Üzletben kapható termékek;Lay's sózott burgonyachips 140 g;5,9;33;52;536;2235
Üzletben kapható termékek;Lay's sózott burgonyachips 240 g;5,9;32;52;526;2192
Üzletben kapható termékek;Lay's sózott burgonyachips 70 g;5,9;32;52;526;2192
Üzletben kapható termékek;Lay's Stix burgonyachips ketchup jellegű ízesítéssel 70 g;6,0;30;53;516;2152
Üzletben kapható termékek;Lay's Strong burgonyachips csípős húsos jellegű ízesítéssel 65 g;6,1;31;53;526;2195
Üzletben kapható termékek;Lay's Strong cayenne bors ízű burgonyachips 65 g;5,9;31;53;525;2189
Üzletben kapható termékek;Lay's Strong csípőspaprika és lime ízű burgonyachips 130 g;6,4;32;51;524;2185
Üzletben kapható termékek;Lay's Strong csípőspaprika és lime ízű burgonyachips 65 g;6,4;32;51;524;2185
Üzletben kapható termékek;Lay's Strong wasabi torma ízű burgonyachips 65 g;6,1;32;53;528;2202
Üzletben kapható termékek;Lay's tejfölös-zöldfűszeres ízű burgonyachips 100 g;6,2;32;52;529;2208
Üzletben kapható termékek;Lay's tejfölös-zöldfűszeres ízű burgonyachips 70 g;6,2;31;52;521;2173
Üzletben kapható termékek;Lay's újhagymás ízű burgonyachips 140 g;6,1;31;53;526;2193
Üzletben kapható termékek;Lay's újhagymás ízű burgonyachips 240 g;6,3;31;53;519;2166
Üzletben kapható termékek;Lay's újhagymás ízű burgonyachips 70 g;6,1;30;53;517;2156
Üzletben kapható termékek;Le Baron bébikukorica 350 g;2;0;8;40;167
Üzletben kapható termékek;Le Veneziane Anellini gluténmentes száraztészta 250 g;6,45;0,95;79,12;355;1505
Üzletben kapható termékek;Le Veneziane Eliche gluténmentes száraztészta 250 g;6,45;0,95;79,12;355;1505  -
Üzletben kapható termékek;Le Veneziane Fettucce gluténmentes száraztészta 250 g;6,45;0,95;79,12;355;1505  -
Üzletben kapható termékek;Le Veneziane Penne Rigate gluténmentes száraztészta 250 g;6,45;0,95;79,12;355;1505  -
Üzletben kapható termékek;Leibniz vaj ízesítésű keksz 100 g;8,9;12;72;438;1850
Üzletben kapható termékek;Libamájpástétom 50 g;8,6;33,4;2,3;345;1425
Üzletben kapható termékek;Lindt Creation csokoládé-habbal, meggy-krémmel és chilli-krémmel töltött keserű csokoládé 150 g;6,2;32;43;501;2087
Üzletben kapható termékek;Lindt Creation Orange csokoládéhabbal és narancskrémmel töltött keserű csokoládé 150 g;6,4;33;49;536;2231
Üzletben kapható termékek;Lindt étcsokoládéhabbal és áfonyakrémmel töltött étcsokoládé 150 g;6,4;33;45;519;2162
Üzletben kapható termékek;Lindt étcsokoládéhabbal és feketeribizli-krémmel töltött étcsokoládé 150 g;6,4;33;44;516;2146
Üzletben kapható termékek;Lindt étcsokoládéhabbal és trüffelkrémmel töltött étcsokoládé 150 g;6,9;37;41;543;2257
Üzletben kapható termékek;Lindt Excellence A Touch of Vanilla extra fehér csokoládé vanília ízzel 100 g;4,8;36;57;571;2383
Üzletben kapható termékek;Lindt Excellence Chili svájci táblás étcsokoládé chilipaprika kivonattal 100 g;6,1;33;50;538;2240
Üzletben kapható termékek;Lindt Excellence étcsokoládé kékáfonya- és manduladarabokkal 100 g;7,0;31;50;523;2180
Üzletben kapható termékek;Lindt Excellence extra finom tejcsokoládé 100 g;6,4;37;51;567;2387
Üzletben kapható termékek;Lindt Excellence extra keserű csokoládé 70% 100 g;9,5;41;34;566;2350
Üzletben kapható termékek;Lindt Excellence extra keserű csokoládé 78% 100 g;9,2;47;23;582;2408
Üzletben kapható termékek;Lindt Excellence extra keserű csokoládé 85% 100 g;12,5;46;19;584;2413
Üzletben kapható termékek;Lindt Excellence extra keserű csokoládé 99% 50 g;15;51;8,0;590;2433
Üzletben kapható termékek;Lindt Excellence finom keserű csokoládé 90% 100 g;10;55;14;592;2483
Üzletben kapható termékek;Lindt Excellence Intense Coconut extra keserű csokoládé karamellizált kókuszdarabokkal 100 g;5,1;34;47;534;2224
Üzletben kapható termékek;Lindt Excellence Intense Orange narancsos és mandulás étcsokoládé 100 g;6,7;32;49;526;2193
Üzletben kapható termékek;Lindt Excellence Intense Strawberry finom keserű csokoládé eperdarabokkal 100 g;6,2;31;51;524;2186
Üzletben kapható termékek;Lindt Excellence svájci étcsokoládé körte és mandula darabokkal 100 g;6,7;32;49;526;2193
Üzletben kapható termékek;Lindt Les Grandes fehér csokoládé mandulával 150 g;11,1;42;44;606;2522
Üzletben kapható termékek;Lindt Les Grandes mogyorós svájci étcsokoládé 150 g;8,0;40;42;573;2382
Üzletben kapható termékek;Lindt Les Grandes mogyorós svájci tejcsokoládé 150 g;8,3;41;44;587;2442
Üzletben kapható termékek;Lindt Lindor extra étcsokoládé finom krémes töltelékkel 100 g;5,0;52;34;637;2639
Üzletben kapható termékek;Lindt Lindor extra keserű csokoládé finom krémes töltelékkel 200 g;5,0;52;34;637;2639
Üzletben kapható termékek;Lindt Lindor fehércsokoládé praliné lágyan olvadó töltelékkel 200 g;3,8;48;45;633;2628
Üzletben kapható termékek;Lindt Lindor svájci étcsokoládé lágyan olvadó töltelékkel 100 g;4,9;53;34;645;2673
Üzletben kapható termékek;Lindt Lindor svájci tejcsokoládé lágyan olvadó töltelékkel 100 g;4,7;46;44;613;2546
